order_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,payment_method,order_status
ORD-10543,2026-01-10,CUST-012,PROD-090,Beauty,5,620.06,0.1,Bank Transfer,Completed
ORD-10544,2026-02-26,CUST-073,PROD-098,Sports,4,4128.4,0.0,Debit Card,Completed
ORD-10545,2026-01-18,CUST-137,PROD-029,Sports,5,1545.39,0.05,Credit Card,Completed
ORD-10546,2026-03-12,CUST-246,PROD-002,Fashion,2,703.85,0.0,Bank Transfer,Cancelled
ORD-10547,2026-03-12,CUST-101,PROD-069,Electronics,3,1129.26,0.1,Maya,Pending
ORD-10548,2026-03-07,CUST-232,PROD-083,Home,2,1001.56,0.2,Credit Card,Completed
ORD-10549,2026-03-27,CUST-030,PROD-024,Fashion,1,4271.8,0.2,Debit Card,Cancelled
ORD-10550,2026-03-27,CUST-019,PROD-038,Electronics,3,581.19,0.2,Debit Card,Completed
ORD-10551,2026-03-27,CUST-092,PROD-017,Home,1,1497.17,0.0,Maya,Completed
ORD-10552,2026-02-12,CUST-125,PROD-058,Fashion,3,3497.94,0.05,Bank Transfer,Cancelled
ORD-10553,2026-02-24,CUST-094,PROD-041,Home,1,1634.75,0.05,Debit Card,Completed
ORD-10554,2026-01-18,CUST-216,PROD-047,Beauty,4,2367.96,0.1,Credit Card,Pending
ORD-10555,2026-01-23,CUST-142,PROD-014,fashion,1,4224.79,0.05,Bank Transfer,Completed
ORD-10556,2026-03-22,CUST-068,PROD-094,Electronics,1,4471.32,0.2,GCash,Cancelled
ORD-10557,2026-03-17,CUST-149,PROD-052,Home,1,2802.81,0.2,Bank Transfer,Pending
ORD-10558,2026-01-20,CUST-168,PROD-100,Beauty,4,1194.2,0.2,Credit Card,Completed
ORD-10559,2026-03-07,CUST-119,PROD-065,Electronics,4,1882.94,0.0,Maya,Cancelled
ORD-10560,2026-03-07,CUST-176,PROD-022,Home,4,880.19,0.2,Bank Transfer,Completed
ORD-10561,2026-03-03,CUST-189,PROD-094,Beauty,1,1172.21,0.15,Maya,Completed
ORD-10562,2026-01-30,CUST-068,PROD-048,Electronics,2,,0.1,Debit Card,Pending
ORD-10563,2026-01-06,CUST-235,PROD-059,Electronics,3,605.8,0.2,Credit Card,Completed
ORD-10564,2026-03-14,CUST-149,PROD-070,Home,4,3303.01,0.1,Bank Transfer,Completed
ORD-10565,2026-02-18,CUST-133,PROD-033,Home,5,2088.63,0.1,Debit Card,Pending
ORD-10566,2026-01-01,CUST-228,PROD-078,Fashion,2,2255.5,0.05,GCash,Cancelled
ORD-10567,2026-01-28,CUST-165,PROD-036,Home,2,871.05,0.2,GCash,Completed
ORD-10568,2026-01-15,CUST-107,PROD-043,Sports,4,2447.2,0.2,Maya,Pending
ORD-10569,2026-01-06,CUST-006,PROD-032,Home,5,3002.5,0.05,Bank Transfer,Completed
ORD-10570,2026-01-19,CUST-229,PROD-074,Electronics,2,1365.47,0.05,Bank Transfer,Pending
ORD-10571,2026-03-23,CUST-154,PROD-073,Electronics,3,4741.54,0.05,Debit Card,Cancelled
ORD-10572,2026-01-22,CUST-121,PROD-062,Home,4,3044.11,0.2,Maya,Cancelled
ORD-10573,2026-02-03,CUST-169,PROD-066,Home,3,4619.52,0.2,Bank Transfer,Completed
ORD-10574,2026-02-19,CUST-059,PROD-049,Home,1,181.16,0.2,Bank Transfer,Pending
ORD-10575,2026-03-19,CUST-212,PROD-020,Electronics,2,2431.76,0.2,Bank Transfer,Completed
ORD-10576,2026-03-06,CUST-225,PROD-069,Electronics,1,2462.98,0.05,Bank Transfer,Cancelled
ORD-10577,2026-03-28,CUST-212,PROD-001,Sports,5,2161.35,0.0,Bank Transfer,Pending
ORD-10578,2026-02-18,CUST-059,PROD-062,Beauty,5,4042.64,0.2,GCash,Pending
ORD-10579,2026-03-03,CUST-035,PROD-033,Home,1,1488.01,0.2,Debit Card,Completed
ORD-10580,2026-01-01,CUST-049,PROD-001,Fashion,5,677.36,0.0,Debit Card,Completed
ORD-10581,2026-02-22,CUST-177,PROD-041,Beauty,1,858.42,0.2,Credit Card,Completed
ORD-10582,2026-02-24,CUST-219,PROD-069,Fashion,3,3098.22,0.15,Maya,Pending
ORD-10583,2026-03-03,CUST-142,PROD-072,Home,3,2839.56,0.15,Credit Card,Completed
ORD-10584,2026-02-20,CUST-148,PROD-045,Home,1,3764.29,0.15,Maya,Completed
ORD-10585,2026-02-21,CUST-055,PROD-066,Beauty,5,3108.72,0.0,Maya,Pending
ORD-10586,2026-01-01,CUST-247,PROD-082,Electronics,0,2411.18,0.2,Debit Card,Completed
ORD-10587,2026-01-29,CUST-017,PROD-034,Beauty,1,3084.24,0.15,Debit Card,Cancelled
ORD-10588,2026-02-06,CUST-168,PROD-067,Fashion,1,4734.01,0.05,Debit Card,Pending
ORD-10589,2026-03-26,CUST-003,PROD-026,Fashion,3,1054.26,0.2,Bank Transfer,Cancelled
ORD-10590,2026-03-20,CUST-179,PROD-030,Home,1,1862.73,0.0,Maya,Completed
ORD-10591,2026-02-21,CUST-071,PROD-100,Beauty,4,2086.71,0.05,Bank Transfer,Completed
ORD-10592,2026-01-09,CUST-189,PROD-091,Electronics,5,1494.02,0.2,Bank Transfer,Completed
ORD-10593,2026-01-29,CUST-089,PROD-036,Fashion,2,2328.32,0.15,Bank Transfer,Completed
ORD-10594,2026-02-22,CUST-067,PROD-023,Fashion,1,2837.29,0.2,Credit Card,Completed
ORD-10595,2026-03-07,CUST-243,PROD-015,Beauty,5,4084.42,0.2,Credit Card,Pending
ORD-10596,2026-03-14,CUST-248,PROD-049,Sports,2,3811.62,0.15,Debit Card,Cancelled
ORD-10597,2026-03-03,CUST-221,PROD-004,Electronics,3,431.02,0.05,Maya,Completed
ORD-10598,2026-03-08,CUST-106,PROD-046,Fashion,1,3534.01,0.1,Maya,Completed
ORD-10599,2026-03-28,CUST-024,PROD-052,Beauty,1,2817.3,0.05,Debit Card,Completed
ORD-10600,2026-03-15,CUST-091,PROD-028,Beauty,2,4740.88,0.05,Debit Card,Completed
ORD-10601,2026-01-31,CUST-061,PROD-095,Beauty,2,1223.12,0.05,Bank Transfer,Completed
ORD-10602,2026-01-14,CUST-040,PROD-100,Electronics,0,3411.48,0.15,Bank Transfer,Completed
ORD-10603,2026-01-06,CUST-196,PROD-070,Sports,3,3141.27,0.15,Bank Transfer,Completed
ORD-10604,2026-03-07,CUST-126,PROD-024,Beauty,4,1188.25,0.2,Maya,Completed
ORD-10605,2026-03-03,CUST-135,PROD-055,Fashion,1,2562.13,0.15,Maya,Pending
ORD-10606,2026-03-31,CUST-250,PROD-016,Fashion,4,1646.69,0.0,GCash,Completed
ORD-10607,2026-01-13,CUST-098,PROD-075,Beauty,3,3102.61,0.1,Maya,Cancelled
ORD-10608,2026-02-04,CUST-068,PROD-031,Sports,5,1781.17,0.05,Debit Card,Pending
ORD-10609,2026-03-31,CUST-054,PROD-054,Beauty,3,4286.2,0.1,Debit Card,Completed
ORD-10610,2026-03-15,CUST-147,PROD-017,Home,1,3632.0,0.05,Bank Transfer,Pending
ORD-10611,2026-01-26,CUST-220,PROD-049,Home,2,2417.64,0.0,Maya,Pending
ORD-10612,2026-03-22,CUST-128,PROD-018,Fashion,0,3630.75,0.15,Credit Card,Completed
ORD-10613,2026-01-07,CUST-144,PROD-073,Sports,1,3483.66,0.0,Maya,Completed
ORD-10614,2026-01-13,CUST-122,PROD-081,Sports,3,1372.87,0.1,Bank Transfer,Cancelled
ORD-10615,2026-02-14,CUST-239,PROD-033,Electronics,4,694.06,0.2,Maya,Cancelled
ORD-10616,2026-03-25,CUST-148,PROD-084,Fashion,2,4898.93,0.1,Credit Card,Completed
ORD-10617,2026-03-04,CUST-173,PROD-066,Sports,1,1967.25,0.1,Debit Card,Completed
ORD-10618,2026-03-23,CUST-223,PROD-022,Beauty,4,3193.24,0.2,Debit Card,Completed
ORD-10619,2026-02-13,CUST-021,PROD-021,Home,3,1652.7,0.1,Credit Card,Cancelled
ORD-10620,2026-02-04,CUST-166,PROD-051,Sports,3,3764.69,0.2,Debit Card,Pending
ORD-10621,2026-01-03,CUST-043,PROD-024,Home,2,3343.91,0.0,Maya,Completed
ORD-10622,2026-01-13,CUST-102,PROD-014,Electronics,4,2787.33,0.0,Debit Card,Cancelled
ORD-10623,2026-01-14,CUST-196,PROD-011,Beauty,5,860.84,0.15,Credit Card,Completed
ORD-10624,2026-02-06,CUST-064,PROD-095,Sports,2,743.26,0.05,GCash,Completed
ORD-10625,2026-02-11,CUST-170,PROD-046,Sports,4,4877.41,0.2,Credit Card,Cancelled
ORD-10626,2026-03-31,,PROD-018,Fashion,2,2995.07,0.15,Bank Transfer,Pending
ORD-10627,2026-03-23,CUST-135,PROD-082,Fashion,3,4553.72,0.15,Bank Transfer,Completed
ORD-10628,2026-02-26,CUST-207,PROD-012,Beauty,3,2119.8,0.05,Credit Card,Completed
ORD-10629,2026-01-18,CUST-001,PROD-067,Beauty,3,2399.07,0.0,Debit Card,Pending
ORD-10630,2026-02-25,CUST-077,PROD-002,Beauty,5,1232.96,0.0,Bank Transfer,Completed
ORD-10631,2026-03-13,CUST-049,PROD-053,Sports,4,1324.49,0.15,Debit Card,Completed
ORD-10632,2026-02-24,CUST-068,PROD-011,Home,5,3846.24,0.2,Credit Card,Completed
ORD-10633,2026-03-10,CUST-167,PROD-096,Beauty,4,1021.2,0.0,Maya,Completed
ORD-10634,2026-03-23,CUST-075,PROD-015,Sports,5,2318.56,0.2,Debit Card,Completed
ORD-10635,2026-01-20,CUST-083,PROD-003,Electronics,5,208.44,0.0,Credit Card,Completed
ORD-10636,2026-02-26,,PROD-092,Electronics,2,541.97,0.0,Debit Card,Completed
ORD-10637,2026-02-09,CUST-088,PROD-054,Sports,3,2372.05,0.0,Credit Card,Completed
ORD-10638,2026-01-19,CUST-216,PROD-097,Electronics,3,3900.7,0.0,bank transfer,Pending
ORD-10639,2026-02-02,CUST-047,PROD-025,Sports,1,697.61,0.05,Debit Card,Pending
ORD-10640,2026-01-05,CUST-064,PROD-095,Home,4,3703.08,0.0,Bank Transfer,Completed
ORD-10641,2026-03-29,CUST-122,PROD-050,Beauty,3,877.2,0.0,Bank Transfer,Cancelled
ORD-10642,2026-03-03,CUST-032,PROD-033,Beauty,2,1866.09,0.0,Maya,Completed
ORD-10643,2026-02-25,CUST-061,PROD-082,Beauty,1,920.07,0.1,Bank Transfer,Completed
ORD-10644,2026-01-02,CUST-102,PROD-032,Electronics,5,3939.03,0.15,Bank Transfer,Completed
ORD-10645,2026-01-12,CUST-096,PROD-099,Home,2,2549.6,0.2,Credit Card,Completed
ORD-10646,2026-03-24,CUST-016,PROD-046,Home,5,3978.18,0.05,Debit Card,Completed
ORD-10647,2026-03-24,CUST-082,PROD-072,Beauty,4,3692.63,0.0,Debit Card,Completed
ORD-10648,2026-02-02,CUST-186,PROD-018,Electronics,4,3562.47,0.2,Credit Card,Cancelled
ORD-10649,2026-01-25,CUST-179,PROD-063,Fashion,2,2763.74,0.1,Debit Card,Completed
ORD-10650,2026-03-12,CUST-223,PROD-077,Home,1,2702.57,0.15,Credit Card,Completed
ORD-10651,2026-02-28,CUST-139,PROD-047,Electronics,5,1957.31,0.05,GCash,Cancelled
ORD-10652,2026-03-21,CUST-220,PROD-047,Home,3,3632.92,0.2,Debit Card,Completed
ORD-10653,2026-03-05,CUST-135,PROD-088,Fashion,2,3103.89,0.1,Debit Card,Completed
ORD-10654,2026-03-08,CUST-029,PROD-013,Electronics,1,4192.45,0.05,Maya,Completed
ORD-10655,2026-03-04,CUST-052,PROD-014,Home,1,255.9,0.15,Debit Card,Cancelled
ORD-10656,2026-03-17,CUST-160,PROD-090,Beauty,1,1895.13,0.2,GCash,Completed
ORD-10657,2026-03-25,CUST-239,PROD-027,Sports,1,2393.49,0.0,Credit Card,Cancelled
ORD-10658,2026-02-17,CUST-191,PROD-054,Electronics,5,1402.5,0.0,GCash,Completed
ORD-10659,2026-03-08,CUST-020,PROD-028,Electronics,1,3653.34,0.2,Debit Card,Completed
ORD-10660,2026-03-26,,PROD-068,Home,5,3164.09,0.05,Bank Transfer,Cancelled
ORD-10661,2026-01-14,CUST-107,PROD-096,Fashion,3,3405.01,0.15,GCash,Completed
ORD-10662,2026-03-12,CUST-203,PROD-024,Sports,5,1753.81,0.05,Bank Transfer,Cancelled
ORD-10663,2026-02-10,CUST-114,PROD-046,Fashion,3,4239.78,0.15,Debit Card,Completed
ORD-10664,2026-03-14,CUST-156,PROD-031,Fashion,2,1937.81,0.2,Credit Card,Completed
ORD-10665,2026-02-27,CUST-247,PROD-058,Sports,1,3658.94,0.1,Bank Transfer,Completed
ORD-10666,2026-02-08,CUST-133,PROD-018,electronics,3,4923.53,0.05,Credit Card,Completed
ORD-10667,2026-02-05,CUST-198,PROD-089,Fashion,5,2825.98,0.2,Maya,Completed
ORD-10668,2026-02-15,CUST-010,PROD-059,Home,2,1398.44,0.2,Maya,Completed
ORD-10669,2026-01-12,CUST-066,PROD-039,Fashion,4,2888.42,0.05,GCash,Completed
ORD-10670,2026-01-23,CUST-203,PROD-062,Sports,5,4115.62,0.0,Bank Transfer,Completed
ORD-10671,2026-03-15,CUST-010,PROD-094,Sports,1,3922.6,0.1,Credit Card,Pending
ORD-10672,2026-01-30,CUST-107,PROD-016,Fashion,1,3206.05,0.15,GCash,Completed
ORD-10673,2026-02-10,CUST-135,PROD-006,Fashion,5,832.94,0.2,Maya,Completed
ORD-10674,2026-02-20,CUST-013,PROD-087,Sports,5,2918.75,0.0,Maya,Pending
ORD-10675,2026-01-19,CUST-075,PROD-051,Home,3,504.47,0.2,GCash,Cancelled
ORD-10676,2026-01-11,CUST-103,PROD-034,Sports,5,2229.01,0.05,Maya,Pending
ORD-10677,2026-03-04,CUST-144,PROD-026,Sports,5,1060.89,0.2,Bank Transfer,Completed
ORD-10678,2026-02-04,,PROD-010,Sports,3,3455.22,0.2,GCash,Completed
ORD-10679,2026-02-24,CUST-172,PROD-053,Beauty,3,1033.4,0.1,Bank Transfer,Completed
ORD-10680,2026-01-22,CUST-198,PROD-040,Beauty,5,4125.76,0.15,Bank Transfer,Completed
ORD-10681,2026-01-30,CUST-113,PROD-006,Home,3,864.36,0.0,GCash,Completed
ORD-10682,2026-01-19,CUST-063,PROD-080,Beauty,1,1782.03,0.0,Credit Card,Pending
ORD-10683,2026-02-12,CUST-121,PROD-003,Home,5,1138.19,0.2,Bank Transfer,Completed
ORD-10684,2026-03-21,CUST-141,PROD-062,Home,1,1945.37,0.2,GCash,Completed
ORD-10685,2026-02-06,CUST-044,PROD-008,Home,5,,0.15,GCash,Completed
ORD-10686,2026-02-04,CUST-100,PROD-085,Beauty,1,193.48,0.15,Maya,Pending
ORD-10687,2026-01-13,CUST-131,PROD-091,Beauty,4,4347.19,0.2,GCash,Completed
ORD-10688,2026-02-28,CUST-051,PROD-065,Fashion,1,294.79,0.2,Credit Card,Completed
ORD-10689,2026-01-21,CUST-126,PROD-051,Electronics,3,3453.13,0.1,Credit Card,Completed
ORD-10690,2026-01-08,CUST-129,PROD-036,Beauty,4,4462.97,0.0,Bank Transfer,Completed
ORD-10691,2026-02-13,CUST-058,PROD-020,Sports,2,530.2,0.15,Bank Transfer,Cancelled
ORD-10692,2026-03-29,CUST-224,PROD-081,Home,4,,0.05,Debit Card,Completed
ORD-10693,2026-02-12,CUST-233,PROD-078,Sports,5,745.68,0.05,Bank Transfer,Cancelled
ORD-10694,2026-01-18,CUST-176,PROD-026,Beauty,5,4556.86,0.15,Maya,Cancelled
ORD-10695,2026-02-10,CUST-235,PROD-021,Electronics,5,2711.51,0.0,Maya,Completed
ORD-10696,2026-01-04,CUST-215,PROD-019,Beauty,4,4809.86,0.1,Debit Card,Completed
ORD-10697,2026-01-25,CUST-039,PROD-100,Electronics,2,1005.26,0.2,Bank Transfer,Completed
ORD-10698,2026-03-20,CUST-156,PROD-073,Home,5,1237.69,0.0,Credit Card,Completed
ORD-10699,2026-03-03,CUST-177,PROD-100,Home,5,4246.08,0.15,Credit Card,Completed
ORD-10700,2026-03-04,CUST-219,PROD-050,Sports,2,902.55,0.05,GCash,Pending
ORD-10701,2026-02-04,CUST-196,PROD-002,Sports,2,3737.6,0.05,Maya,Completed
ORD-10702,2026-03-20,CUST-046,PROD-057,Sports,3,4347.2,0.05,Debit Card,Pending
ORD-10703,2026-03-19,CUST-199,PROD-006,Sports,3,2031.34,0.2,Bank Transfer,Cancelled
ORD-10704,2026-01-05,CUST-135,PROD-083,Fashion,1,2312.89,0.0,Maya,Cancelled
ORD-10705,2026-01-06,CUST-138,PROD-051,Fashion,4,2629.02,0.0,Maya,Completed
ORD-10706,2026-02-08,CUST-113,PROD-051,Beauty,4,915.78,0.1,Bank Transfer,Completed
ORD-10707,2026-01-19,CUST-177,PROD-067,Sports,4,543.16,0.2,GCash,Completed
ORD-10708,2026-03-31,CUST-200,PROD-075,Fashion,2,2026.03,0.1,Debit Card,Completed
ORD-10709,2026-03-17,CUST-046,PROD-059,Home,4,541.88,0.1,Maya,Completed
ORD-10710,2026-02-27,CUST-024,PROD-015,Beauty,1,2666.7,0.15,Bank Transfer,Cancelled
ORD-10711,2026-02-18,CUST-244,PROD-021,Fashion,4,315.14,0.05,Credit Card,Cancelled
ORD-10712,2026-01-20,CUST-224,PROD-085,Home,2,976.45,0.0,Debit Card,Completed
ORD-10713,2026-02-27,CUST-080,PROD-094,Beauty,2,676.01,0.05,Maya,Completed
ORD-10714,2026-02-02,CUST-160,PROD-098,Electronics,4,2538.38,0.15,Bank Transfer,Completed
ORD-10715,2026-01-31,CUST-156,PROD-064,Home,5,3331.41,0.15,Debit Card,Pending
ORD-10716,2026-03-18,CUST-021,PROD-077,Electronics,2,4422.62,0.1,Bank Transfer,Cancelled
ORD-10717,2026-01-07,CUST-210,PROD-027,Home,2,369.81,0.1,GCash,Completed
ORD-10718,2026-03-27,CUST-219,PROD-005,Fashion,5,1562.36,0.0,GCash,Completed
ORD-10719,2026-01-21,CUST-107,PROD-023,Beauty,5,3338.53,0.2,Bank Transfer,Cancelled
ORD-10720,2026-03-16,CUST-046,PROD-059,Beauty,1,556.32,0.1,Credit Card,Completed
ORD-10721,2026-01-09,CUST-230,PROD-049,Sports,5,418.14,0.15,Maya,Completed
ORD-10722,2026-02-12,CUST-178,PROD-036,Fashion,4,2670.77,0.05,Bank Transfer,Completed
ORD-10723,2026-03-22,CUST-028,PROD-074,Fashion,1,2469.95,0.2,Credit Card,Pending
ORD-10724,2026-02-03,CUST-156,PROD-041,Fashion,5,4975.62,0.1,Maya,Cancelled
ORD-10725,2026-03-08,CUST-145,PROD-064,Sports,4,4059.1,0.2,Maya,Completed
ORD-10726,2026-01-16,CUST-050,PROD-001,Electronics,4,3164.76,0.0,Maya,Cancelled
ORD-10727,2026-01-06,CUST-107,PROD-053,Beauty,3,2846.04,0.05,GCash,Completed
ORD-10728,2026-02-02,CUST-177,PROD-037,Electronics,3,1571.39,0.2,Credit Card,Completed
ORD-10729,2026-02-12,CUST-030,PROD-088,Beauty,4,,0.2,GCash,Completed
ORD-10730,2026-02-13,CUST-050,PROD-043,Sports,4,4006.55,0.05,Debit Card,Completed
ORD-10731,2026-03-10,CUST-161,PROD-059,Beauty,4,3941.55,0.15,GCash,Cancelled
ORD-10732,2026-03-28,CUST-077,PROD-073,Beauty,5,2725.84,0.05,Bank Transfer,Completed
ORD-10733,2026-01-09,CUST-205,PROD-046,Home,3,4219.62,0.1,Debit Card,Cancelled
ORD-10734,2026-03-15,CUST-216,PROD-022,Fashion,4,1018.16,0.0,Credit Card,Completed
ORD-10735,2026-02-04,CUST-182,PROD-005,Sports,1,2535.57,0.05,Credit Card,Pending
ORD-10736,2026-01-28,CUST-213,PROD-039,Fashion,3,957.56,0.1,GCash,Completed
ORD-10737,2026-02-26,,PROD-012,Fashion,1,4015.22,0.2,Maya,Completed
ORD-10738,2026-03-09,CUST-088,PROD-062,Beauty,3,,0.0,Bank Transfer,Completed
ORD-10739,2026-01-05,CUST-053,PROD-093,Sports,4,3597.02,0.2,GCash,Completed
ORD-10740,2026-03-29,,PROD-006,Fashion,1,1733.12,0.0,GCash,Cancelled
ORD-10741,2026-02-09,CUST-197,PROD-085,Electronics,5,3816.62,0.05,Credit Card,Completed
ORD-10742,2026-02-05,CUST-050,PROD-037,Fashion,3,3886.66,0.0,Credit Card,Completed
ORD-10743,2026-01-15,CUST-041,PROD-036,Electronics,5,2842.17,0.0,Maya,Cancelled
ORD-10744,2026-02-10,CUST-090,PROD-071,Beauty,2,4722.06,0.1,Bank Transfer,Completed
ORD-10745,2026-02-09,CUST-044,PROD-010,Fashion,3,2748.83,0.0,Maya,Completed
ORD-10746,2026-01-07,CUST-121,PROD-087,Electronics,4,363.62,0.15,Debit Card,Completed
ORD-10747,2026-03-17,CUST-181,PROD-077,Sports,5,1842.56,0.1,Maya,Cancelled
ORD-10748,2026-03-01,CUST-021,PROD-097,Fashion,2,555.29,0.15,GCash,Pending
ORD-10749,2026-03-24,CUST-080,PROD-088,Sports,4,1235.3,0.05,Maya,Cancelled
ORD-10750,2026-02-20,CUST-067,PROD-047,home,3,3965.02,0.1,Debit Card,Pending
ORD-10751,2026-03-02,CUST-008,PROD-009,Electronics,3,2445.4,0.05,credit card,Completed
ORD-10752,2026-01-17,CUST-155,PROD-074,Fashion,1,2087.86,0.0,Credit Card,Cancelled
ORD-10753,2026-02-08,CUST-167,PROD-010,Fashion,4,2064.0,0.15,Maya,Cancelled
ORD-10754,2026-01-21,CUST-063,PROD-071,Sports,4,423.69,0.05,Bank Transfer,Pending
ORD-10755,2026-03-14,CUST-201,PROD-056,Beauty,5,3501.25,0.05,GCash,Cancelled
ORD-10756,2026-01-15,CUST-215,PROD-063,Fashion,5,2368.25,0.2,GCash,Pending
ORD-10757,2026-02-21,CUST-046,PROD-040,Electronics,5,632.85,0.2,Debit Card,Completed
ORD-10758,2026-03-26,CUST-127,PROD-083,Electronics,1,1166.3,0.05,Bank Transfer,Completed
ORD-10759,2026-03-26,CUST-194,PROD-019,Home,4,2703.15,0.15,Bank Transfer,Cancelled
ORD-10760,2026-01-27,CUST-115,PROD-026,Beauty,3,2894.35,0.1,Debit Card,Completed
ORD-10761,2026-01-02,CUST-023,PROD-075,Fashion,5,2080.57,0.05,Credit Card,Completed
ORD-10762,2026-01-07,CUST-095,PROD-071,Electronics,5,4121.69,0.1,GCash,Completed
ORD-10763,2026-01-31,CUST-222,PROD-004,Sports,5,2031.91,0.1,Debit Card,Pending
ORD-10764,2026-03-11,CUST-098,PROD-056,Home,2,2426.87,0.05,Bank Transfer,Pending
ORD-10765,2026-02-23,CUST-216,PROD-047,Home,3,4987.53,0.05,Maya,Completed
ORD-10766,2026-01-03,CUST-019,PROD-083,Home,4,3323.84,0.05,GCash,Completed
ORD-10767,2026-02-28,CUST-165,PROD-054,Fashion,4,3153.92,0.15,Bank Transfer,Pending
ORD-10768,2026-02-19,CUST-142,PROD-058,Beauty,2,1010.38,0.2,GCash,Cancelled
ORD-10769,2026-01-31,CUST-128,PROD-094,Fashion,3,2113.11,0.2,Bank Transfer,Completed
ORD-10770,2026-03-14,CUST-009,PROD-005,Sports,3,654.51,0.15,GCash,Completed
ORD-10771,2026-03-09,CUST-187,PROD-094,Beauty,4,2633.05,0.2,Bank Transfer,Completed
ORD-10772,2026-03-22,CUST-063,PROD-061,Electronics,5,4010.68,0.1,Bank Transfer,Completed
ORD-10773,2026-03-10,CUST-232,PROD-044,Electronics,4,2324.77,0.15,Bank Transfer,Completed
ORD-10774,2026-02-07,CUST-108,PROD-046,Beauty,2,273.1,0.2,Credit Card,Cancelled
ORD-10775,2026-03-22,CUST-067,PROD-008,Sports,5,928.49,0.0,Credit Card,Cancelled
ORD-10776,2026-03-04,CUST-007,PROD-037,Electronics,2,2577.42,0.1,Credit Card,Completed
ORD-10777,2026-02-05,CUST-158,PROD-036,Beauty,1,3733.0,0.2,Maya,Cancelled
ORD-10778,2026-03-26,CUST-190,PROD-020,Sports,3,4058.42,0.1,Maya,Pending
ORD-10779,2026-01-05,CUST-047,PROD-068,Beauty,1,4839.99,0.2,Maya,Pending
ORD-10780,2026-02-19,CUST-193,PROD-053,Home,4,3657.4,0.05,Maya,Cancelled
ORD-10781,2026-01-07,CUST-188,PROD-045,Beauty,1,357.36,0.15,Debit Card,Pending
ORD-10782,2026-03-10,CUST-078,PROD-061,Home,4,3449.2,0.15,Debit Card,Completed
ORD-10783,2026-02-25,CUST-038,PROD-068,Electronics,3,4643.39,0.15,Debit Card,Completed
ORD-10784,2026-03-29,CUST-247,PROD-068,Electronics,1,4596.79,0.1,Debit Card,Cancelled
ORD-10785,2026-02-04,CUST-236,PROD-084,Beauty,3,1408.73,0.0,Credit Card,Cancelled
ORD-10786,2026-03-28,CUST-101,PROD-060,Home,5,3875.44,0.2,Credit Card,Completed
ORD-10787,2026-01-02,CUST-081,PROD-071,Electronics,1,158.61,0.0,Bank Transfer,Completed
ORD-10788,2026-02-14,CUST-176,PROD-058,Home,3,1334.29,0.0,GCash,Cancelled
ORD-10789,2026-03-18,CUST-024,PROD-008,Home,5,3226.61,0.0,GCash,Cancelled
ORD-10790,2026-03-26,CUST-034,PROD-049,Fashion,2,4490.41,0.05,Credit Card,Completed
ORD-10791,2026-01-10,CUST-120,PROD-085,Sports,3,3869.86,0.1,Credit Card,Completed
ORD-10792,2026-02-05,CUST-200,PROD-010,Electronics,4,2004.09,0.0,Credit Card,Completed
ORD-10793,2026-01-09,CUST-046,PROD-057,Sports,2,3090.48,0.05,Debit Card,Completed
ORD-10794,2026-02-25,CUST-037,PROD-070,Home,5,3252.36,0.15,Credit Card,Completed
ORD-10795,2026-01-10,CUST-009,PROD-010,Fashion,3,3908.46,0.0,Debit Card,Completed
ORD-10796,2026-01-01,CUST-168,PROD-082,Electronics,4,1405.54,0.1,Debit Card,Cancelled
ORD-10797,2026-03-04,CUST-001,PROD-066,Sports,4,2079.17,0.0,Bank Transfer,Completed
ORD-10798,2026-03-30,CUST-001,PROD-050,Sports,1,2879.5,0.1,Credit Card,Completed
ORD-10799,2026-03-22,CUST-103,PROD-008,Electronics,3,2719.67,0.1,GCash,Pending
ORD-10800,2026-02-07,CUST-195,PROD-099,Home,2,2816.93,0.15,Maya,Completed
ORD-10801,2026-01-14,CUST-179,PROD-050,Beauty,4,515.83,0.15,Maya,Completed
ORD-10802,2026-01-04,CUST-010,PROD-025,Fashion,2,2497.24,0.0,Bank Transfer,Completed
ORD-10803,2026-02-27,CUST-128,PROD-069,electronics,1,1762.5,0.1,GCash,Pending
ORD-10804,2026-03-25,CUST-031,PROD-028,Fashion,4,4706.44,0.2,Maya,Cancelled
ORD-10805,2026-01-05,CUST-060,PROD-010,Home,4,3303.77,0.15,Bank Transfer,Completed
ORD-10806,2026-03-25,CUST-063,PROD-090,Home,1,944.02,0.0,Credit Card,Completed
ORD-10807,2026-01-22,CUST-117,PROD-079,Fashion,1,4107.22,0.0,GCash,Pending
ORD-10808,2026-01-29,CUST-153,PROD-079,Electronics,2,2188.44,0.15,Credit Card,Completed
ORD-10809,2026-03-15,CUST-250,PROD-088,Fashion,2,1675.79,0.05,GCash,Cancelled
ORD-10810,2026-01-09,CUST-045,PROD-043,Electronics,3,792.06,0.15,Maya,Completed
ORD-10811,2026-02-26,,PROD-022,Home,5,299.42,0.0,Bank Transfer,Pending
ORD-10812,2026-01-03,CUST-200,PROD-021,Sports,1,131.11,0.05,GCash,Cancelled
ORD-10813,2026-02-23,CUST-228,PROD-037,Sports,2,1110.19,0.1,Bank Transfer,Pending
ORD-10814,2026-01-23,CUST-106,PROD-031,Fashion,1,3021.73,0.15,Bank Transfer,Completed
