order_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,payment_method,order_status,gross_amount,discount_amount,net_amount
ORD-00388,2026-03-06 10:24:00,CUST-0070,P003,Home Appliances,1,4953.44,0.0,Credit Card,Completed,4953.44,0.0,4953.44
ORD-00389,2026-01-08 15:33:00,CUST-0092,P004,Gaming,2,1726.98,0.15,Debit Card,Completed,3453.96,518.09,2935.87
ORD-00390,2026-03-10 23:03:00,CUST-0196,P004,Gaming,5,12735.95,0.05,GCash,Completed,63679.75,3183.99,60495.76
ORD-00391,2026-01-23 07:37:00,CUST-0082,P006,Smart Devices,5,666.05,0.15,GCash,Cancelled,3330.25,499.54,2830.71
ORD-00392,2026-03-14 04:36:00,CUST-0243,P004,Gaming,4,8246.34,0.0,Maya,Completed,32985.36,0.0,32985.36
ORD-00393,2026-01-12 01:14:00,CUST-0155,P004,Gaming,1,8015.12,0.0,GCash,Cancelled,8015.12,0.0,8015.12
ORD-00394,2026-01-26 04:21:00,CUST-0184,P003,Home Appliances,3,1128.45,0.0,Bank Transfer,Completed,3385.35,0.0,3385.35
ORD-00395,2026-01-15 16:55:00,CUST-0094,P002,Mobile Accessories,3,10641.94,0.15,Maya,Cancelled,31925.82,4788.87,27136.95
ORD-00396,2026-01-13 10:19:00,CUST-0083,P003,Home Appliances,2,11052.19,0.05,Maya,Completed,22104.38,1105.22,20999.16
ORD-00397,2026-01-23 22:35:00,CUST-0178,P006,Smart Devices,2,10066.59,0.0,Maya,Completed,20133.18,0.0,20133.18
ORD-00398,2026-03-30 09:08:00,CUST-0046,P001,Laptop Accessories,5,6026.12,0.1,Credit Card,Completed,30130.6,3013.06,27117.54
ORD-00399,2026-03-19 10:58:00,CUST-0208,P004,Gaming,5,1785.63,0.05,Debit Card,Completed,8928.15,446.41,8481.74
ORD-00400,2026-01-10 07:22:00,CUST-0082,P003,Home Appliances,1,12369.51,0.15,GCash,Pending,12369.51,1855.43,10514.08
ORD-00401,2026-01-02 08:13:00,CUST-0064,P002,Mobile Accessories,3,4035.7,0.0,Credit Card,Completed,12107.1,0.0,12107.1
ORD-00402,2026-02-19 14:46:00,CUST-0108,P003,Home Appliances,4,7522.96,0.05,GCash,Cancelled,30091.84,1504.59,28587.25
ORD-00403,2026-02-18 03:53:00,CUST-0123,P004,Gaming,2,6906.49,0.0,GCash,Completed,13812.98,0.0,13812.98
ORD-00404,2026-02-10 08:06:00,CUST-0019,P006,Smart Devices,2,13346.99,0.0,Credit Card,Cancelled,26693.98,0.0,26693.98
ORD-00405,2026-01-12 10:38:00,CUST-0158,P008,Wearables,1,6612.02,0.15,Debit Card,Cancelled,6612.02,991.8,5620.22
ORD-00406,2026-02-25 05:03:00,CUST-0026,P006,Smart Devices,2,14622.38,0.05,Bank Transfer,Cancelled,29244.76,1462.24,27782.52
ORD-00407,2026-02-03 21:18:00,CUST-0077,P004,Gaming,1,982.12,0.1,Bank Transfer,Pending,982.12,98.21,883.91
ORD-00408,2026-01-20 01:23:00,CUST-0001,P007,Audio,1,4594.6,0.15,Bank Transfer,Pending,4594.6,689.19,3905.41
ORD-00409,2026-01-26 03:01:00,CUST-0053,P003,Home Appliances,3,14661.6,0.05,Credit Card,Completed,43984.8,2199.24,41785.56
ORD-00410,2026-02-20 15:31:00,CUST-0230,P005,Office Supplies,1,9717.53,0.05,Debit Card,Completed,9717.53,485.88,9231.65
ORD-00411,2026-02-18 11:11:00,CUST-0115,P001,Laptop Accessories,3,6736.17,0.0,Debit Card,Completed,20208.51,0.0,20208.51
ORD-00412,2026-03-14 01:09:00,CUST-0193,P002,Mobile Accessories,1,10105.08,0.1,Maya,Cancelled,10105.08,1010.51,9094.57
ORD-00413,2026-01-30 17:03:00,CUST-0216,P007,Audio,5,6424.82,0.1,Maya,Cancelled,32124.1,3212.41,28911.69
ORD-00414,2026-01-31 15:19:00,CUST-0021,P007,Audio,1,7656.0,0.1,Bank Transfer,Cancelled,7656.0,765.6,6890.4
ORD-00415,2026-01-19 03:48:00,CUST-0115,P003,Home Appliances,2,14589.43,0.0,Debit Card,Completed,29178.86,0.0,29178.86
ORD-00416,2026-02-24 02:43:00,CUST-0112,P004,Gaming,2,12553.09,0.0,GCash,Completed,25106.18,0.0,25106.18
ORD-00417,2026-01-12 12:35:00,CUST-0102,P006,Smart Devices,3,7915.4,0.0,Bank Transfer,Cancelled,23746.2,0.0,23746.2
ORD-00418,2026-03-08 13:07:00,CUST-0107,P003,Home Appliances,2,8607.26,0.1,Credit Card,Completed,17214.52,1721.45,15493.07
ORD-00419,2026-03-14 03:50:00,CUST-0074,P006,Smart Devices,4,4146.02,0.15,Maya,Cancelled,16584.08,2487.61,14096.47
ORD-00420,2026-03-19 15:02:00,CUST-0045,P005,Office Supplies,4,2371.83,0.1,Maya,Completed,9487.32,948.73,8538.59
ORD-00421,2026-02-20 10:44:00,CUST-0061,P001,Laptop Accessories,4,13832.32,0.0,Credit Card,Completed,55329.28,0.0,55329.28
ORD-00422,2026-02-08 09:17:00,CUST-0216,P008,Wearables,1,14594.33,0.0,Debit Card,Completed,14594.33,0.0,14594.33
ORD-00423,2026-02-26 10:17:00,CUST-0187,P007,Audio,5,9771.93,0.0,Maya,Completed,48859.65,0.0,48859.65
ORD-00424,2026-02-22 23:31:00,CUST-0195,P006,Smart Devices,1,7850.23,0.0,Credit Card,Completed,7850.23,0.0,7850.23
ORD-00425,2026-03-06 12:08:00,CUST-0200,P001,Laptop Accessories,2,3093.26,0.0,Credit Card,Completed,6186.52,0.0,6186.52
ORD-00426,2026-01-05 14:03:00,CUST-0236,P006,Smart Devices,2,4291.17,0.05,Bank Transfer,Pending,8582.34,429.12,8153.22
ORD-00427,2026-03-23 03:43:00,CUST-0008,P004,Gaming,3,7459.6,0.05,Debit Card,Pending,22378.8,1118.94,21259.86
ORD-00428,2026-03-17 17:22:00,CUST-0089,P003,Home Appliances,3,11297.18,0.15,Credit Card,Completed,33891.54,5083.73,28807.81
ORD-00429,2026-01-04 12:03:00,CUST-0042,P004,Gaming,2,9798.85,0.15,Debit Card,Completed,19597.7,2939.66,16658.04
ORD-00430,2026-03-25 13:32:00,CUST-0006,P001,Laptop Accessories,4,13694.85,0.15,Debit Card,Cancelled,54779.4,8216.91,46562.49
ORD-00431,2026-01-02 07:16:00,CUST-0156,P005,Office Supplies,3,6501.15,0.05,GCash,Pending,19503.45,975.17,18528.28
ORD-00432,2026-02-02 06:29:00,CUST-0078,P007,Audio,5,1759.1,0.1,GCash,Cancelled,8795.5,879.55,7915.95
ORD-00433,2026-03-24 19:38:00,CUST-0073,P005,Office Supplies,1,7355.64,0.0,GCash,Completed,7355.64,0.0,7355.64
ORD-00434,2026-02-05 08:41:00,CUST-0183,P005,Office Supplies,2,2461.46,0.0,Credit Card,Cancelled,4922.92,0.0,4922.92
ORD-00435,2026-02-21 21:20:00,CUST-0175,P003,Home Appliances,1,9917.16,0.0,GCash,Pending,9917.16,0.0,9917.16
ORD-00436,2026-02-21 12:47:00,CUST-0010,P004,Gaming,3,10966.61,0.0,Bank Transfer,Pending,32899.83,0.0,32899.83
ORD-00437,2026-03-27 11:32:00,CUST-0077,P003,Home Appliances,5,2921.75,0.0,Maya,Completed,14608.75,0.0,14608.75
ORD-00438,2026-02-03 23:51:00,CUST-0144,P003,Home Appliances,3,9902.91,0.0,GCash,Completed,29708.73,0.0,29708.73
ORD-00439,2026-02-09 13:50:00,CUST-0228,P006,Smart Devices,3,4093.25,0.0,Maya,Completed,12279.75,0.0,12279.75
ORD-00440,2026-03-02 01:55:00,CUST-0163,P002,Mobile Accessories,4,13369.03,0.1,Credit Card,Pending,53476.12,5347.61,48128.51
ORD-00441,2026-03-09 09:26:00,CUST-0014,P003,Home Appliances,2,14887.13,0.0,Maya,Cancelled,29774.26,0.0,29774.26
ORD-00442,2026-02-28 04:20:00,CUST-0221,P003,Home Appliances,1,7441.82,0.15,Debit Card,Completed,7441.82,1116.27,6325.55
ORD-00443,2026-03-23 01:00:00,CUST-0116,P005,Office Supplies,2,11477.6,0.0,Bank Transfer,Completed,22955.2,0.0,22955.2
ORD-00444,2026-03-04 02:08:00,CUST-0158,P007,Audio,4,6200.05,0.05,Maya,Completed,24800.2,1240.01,23560.19
ORD-00445,2026-01-05 17:12:00,CUST-0188,P006,Smart Devices,1,13407.09,0.1,Debit Card,Completed,13407.09,1340.71,12066.38
ORD-00446,2026-03-28 00:40:00,CUST-0188,P004,Gaming,2,10479.49,0.0,GCash,Completed,20958.98,0.0,20958.98
ORD-00447,2026-01-14 12:32:00,CUST-0151,P005,Office Supplies,2,1212.98,0.0,GCash,Completed,2425.96,0.0,2425.96
ORD-00448,2026-02-28 23:33:00,CUST-0153,P006,Smart Devices,4,13347.62,0.0,GCash,Pending,53390.48,0.0,53390.48
ORD-00449,2026-02-15 06:10:00,CUST-0243,P007,Audio,1,3619.17,0.15,Debit Card,Completed,3619.17,542.88,3076.29
ORD-00450,2026-01-03 18:32:00,CUST-0044,P002,Mobile Accessories,3,10738.87,0.0,Maya,Completed,32216.61,0.0,32216.61
ORD-00451,2026-03-10 19:03:00,CUST-0153,P001,Laptop Accessories,1,9890.12,0.0,Credit Card,Completed,9890.12,0.0,9890.12
ORD-00452,2026-02-23 14:24:00,CUST-0032,P005,Office Supplies,4,10602.56,0.0,Credit Card,Completed,42410.24,0.0,42410.24
ORD-00453,2026-02-23 21:06:00,CUST-0170,P005,Office Supplies,5,9183.11,0.0,Maya,Completed,45915.55,0.0,45915.55
ORD-00454,2026-03-07 23:39:00,CUST-0031,P005,Office Supplies,1,11825.21,0.05,Debit Card,Cancelled,11825.21,591.26,11233.95
ORD-00455,2026-01-26 08:53:00,CUST-0134,P004,Gaming,3,10625.69,0.0,Debit Card,Completed,31877.07,0.0,31877.07
ORD-00456,2026-03-12 15:58:00,CUST-0054,P008,Wearables,3,3708.95,0.0,Credit Card,Completed,11126.85,0.0,11126.85
ORD-00457,2026-03-15 21:31:00,CUST-0039,P002,Mobile Accessories,5,1356.96,0.15,Credit Card,Completed,6784.8,1017.72,5767.08
ORD-00458,2026-03-24 07:29:00,CUST-0076,P005,Office Supplies,4,988.68,0.0,Credit Card,Completed,3954.72,0.0,3954.72
ORD-00459,2026-02-16 21:20:00,CUST-0110,P002,Mobile Accessories,1,12805.88,0.0,Credit Card,Completed,12805.88,0.0,12805.88
ORD-00460,2026-03-26 20:10:00,CUST-0085,P006,Smart Devices,4,14337.57,0.0,Credit Card,Completed,57350.28,0.0,57350.28
ORD-00461,2026-02-13 05:07:00,CUST-0103,P007,Audio,4,4259.54,0.05,Maya,Pending,17038.16,851.91,16186.25
ORD-00462,2026-03-25 05:07:00,CUST-0034,P001,Laptop Accessories,2,1779.77,0.1,Maya,Cancelled,3559.54,355.95,3203.59
ORD-00463,2026-03-28 14:11:00,CUST-0157,P007,Audio,3,9267.54,0.15,Debit Card,Pending,27802.62,4170.39,23632.23
ORD-00464,2026-03-04 03:56:00,CUST-0106,P008,Wearables,1,1184.21,0.15,GCash,Completed,1184.21,177.63,1006.58
ORD-00465,2026-03-28 16:49:00,CUST-0191,P004,Gaming,3,7906.72,0.15,Bank Transfer,Completed,23720.16,3558.02,20162.14
ORD-00466,2026-02-25 21:46:00,CUST-0064,P008,Wearables,3,10039.73,0.15,Maya,Completed,30119.19,4517.88,25601.31
ORD-00467,2026-03-13 19:03:00,CUST-0003,P003,Home Appliances,5,12770.47,0.05,Debit Card,Completed,63852.35,3192.62,60659.73
ORD-00468,2026-03-04 10:15:00,CUST-0085,P005,Office Supplies,1,7727.21,0.1,Maya,Pending,7727.21,772.72,6954.49
ORD-00469,2026-01-31 02:29:00,CUST-0114,P008,Wearables,1,12884.69,0.05,GCash,Completed,12884.69,644.23,12240.46
ORD-00470,2026-03-05 23:41:00,CUST-0005,P002,Mobile Accessories,4,6331.99,0.1,Bank Transfer,Completed,25327.96,2532.8,22795.16
ORD-00471,2026-01-12 19:39:00,CUST-0164,P005,Office Supplies,5,8544.41,0.15,Maya,Completed,42722.05,6408.31,36313.74
ORD-00472,2026-02-16 01:52:00,CUST-0058,P008,Wearables,3,8512.22,0.1,Bank Transfer,Pending,25536.66,2553.67,22982.99
ORD-00473,2026-03-26 11:45:00,CUST-0116,P002,Mobile Accessories,1,11449.97,0.0,Credit Card,Completed,11449.97,0.0,11449.97
ORD-00474,2026-02-15 20:51:00,CUST-0075,P006,Smart Devices,1,925.23,0.0,Maya,Completed,925.23,0.0,925.23
ORD-00475,2026-02-22 03:16:00,CUST-0157,P004,Gaming,2,2031.0,0.05,Debit Card,Pending,4062.0,203.1,3858.9
ORD-00476,2026-01-25 22:21:00,CUST-0028,P007,Audio,1,13917.74,0.15,Bank Transfer,Completed,13917.74,2087.66,11830.08
ORD-00477,2026-02-27 14:42:00,CUST-0151,P003,Home Appliances,4,313.98,0.15,Credit Card,Cancelled,1255.92,188.39,1067.53
ORD-00478,2026-02-25 18:30:00,CUST-0237,P003,Home Appliances,5,2811.34,0.0,Credit Card,Pending,14056.7,0.0,14056.7
ORD-00479,2026-03-26 19:38:00,CUST-0226,P006,Smart Devices,5,13250.51,0.05,Bank Transfer,Completed,66252.55,3312.63,62939.92
ORD-00480,2026-02-05 12:21:00,CUST-0249,P005,Office Supplies,4,12120.75,0.0,Maya,Cancelled,48483.0,0.0,48483.0
ORD-00481,2026-03-31 23:32:00,CUST-0077,P006,Smart Devices,5,9580.6,0.0,Debit Card,Cancelled,47903.0,0.0,47903.0
ORD-00482,2026-02-07 21:22:00,CUST-0236,P003,Home Appliances,2,7682.43,0.15,GCash,Completed,15364.86,2304.73,13060.13
ORD-00483,2026-02-15 17:30:00,CUST-0150,P007,Audio,5,4467.44,0.05,Credit Card,Cancelled,22337.2,1116.86,21220.34
ORD-00484,2026-01-14 00:24:00,CUST-0038,P001,Laptop Accessories,1,3198.56,0.0,GCash,Completed,3198.56,0.0,3198.56
ORD-00485,2026-01-19 01:44:00,CUST-0201,P005,Office Supplies,2,11365.51,0.0,GCash,Pending,22731.02,0.0,22731.02
ORD-00486,2026-01-14 19:55:00,CUST-0173,P004,Gaming,5,5986.08,0.1,GCash,Completed,29930.4,2993.04,26937.36
ORD-00487,2026-02-18 12:26:00,CUST-0245,P006,Smart Devices,5,1043.58,0.15,GCash,Completed,5217.9,782.68,4435.22
ORD-00488,2026-03-21 14:53:00,CUST-0058,P006,Smart Devices,5,8312.57,0.1,Debit Card,Completed,41562.85,4156.28,37406.57
ORD-00489,2026-02-07 14:11:00,CUST-0175,P002,Mobile Accessories,2,14446.51,0.15,Bank Transfer,Completed,28893.02,4333.95,24559.07
ORD-00490,2026-02-18 01:27:00,CUST-0072,P005,Office Supplies,2,2623.7,0.0,Credit Card,Completed,5247.4,0.0,5247.4
ORD-00491,2026-03-01 22:59:00,CUST-0040,P001,Laptop Accessories,2,13947.27,0.1,Credit Card,Cancelled,27894.54,2789.45,25105.09
ORD-00492,2026-03-26 09:31:00,CUST-0203,P006,Smart Devices,1,11814.46,0.0,Bank Transfer,Completed,11814.46,0.0,11814.46
ORD-00493,2026-01-24 16:04:00,CUST-0202,P003,Home Appliances,4,8260.43,0.05,Credit Card,Completed,33041.72,1652.09,31389.63
ORD-00494,2026-01-29 06:42:00,CUST-0085,P006,Smart Devices,3,4580.22,0.1,Bank Transfer,Pending,13740.66,1374.07,12366.59
ORD-00495,2026-03-13 20:00:00,CUST-0030,P006,Smart Devices,4,3795.13,0.15,Bank Transfer,Cancelled,15180.52,2277.08,12903.44
ORD-00496,2026-02-01 01:43:00,CUST-0227,P006,Smart Devices,4,13760.0,0.0,Maya,Completed,55040.0,0.0,55040.0
ORD-00497,2026-03-11 23:18:00,CUST-0007,P006,Smart Devices,5,12091.55,0.05,Maya,Completed,60457.75,3022.89,57434.86
ORD-00498,2026-02-07 20:12:00,CUST-0083,P002,Mobile Accessories,1,2719.07,0.1,Bank Transfer,Completed,2719.07,271.91,2447.16
ORD-00499,2026-03-22 02:13:00,CUST-0172,P004,Gaming,4,12576.06,0.0,Bank Transfer,Pending,50304.24,0.0,50304.24
ORD-00500,2026-03-24 02:47:00,CUST-0176,P003,Home Appliances,1,7023.57,0.0,Credit Card,Completed,7023.57,0.0,7023.57
ORD-00501,2026-01-10 01:11:00,CUST-0204,P005,Office Supplies,5,1289.02,0.0,GCash,Pending,6445.1,0.0,6445.1
ORD-00502,2026-02-19 14:40:00,CUST-0104,P007,Audio,3,499.14,0.15,Credit Card,Cancelled,1497.42,224.61,1272.81
ORD-00503,2026-01-01 20:46:00,CUST-0159,P002,Mobile Accessories,5,921.37,0.0,GCash,Cancelled,4606.85,0.0,4606.85
ORD-00504,2026-01-14 09:50:00,CUST-0176,P005,Office Supplies,5,1525.95,0.05,Maya,Pending,7629.75,381.49,7248.26
ORD-00505,2026-03-26 00:30:00,CUST-0041,P004,Gaming,2,11264.62,0.1,GCash,Completed,22529.24,2252.92,20276.32
ORD-00506,2026-02-08 21:56:00,CUST-0235,P006,Smart Devices,1,8414.48,0.1,Debit Card,Completed,8414.48,841.45,7573.03
ORD-00507,2026-01-06 00:36:00,CUST-0153,P007,Audio,5,8326.0,0.0,GCash,Completed,41630.0,0.0,41630.0
ORD-00508,2026-02-14 06:26:00,CUST-0232,P003,Home Appliances,2,2963.89,0.1,GCash,Completed,5927.78,592.78,5335.0
ORD-00509,2026-01-15 05:42:00,CUST-0205,P001,Laptop Accessories,5,7053.66,0.1,Credit Card,Completed,35268.3,3526.83,31741.47
ORD-00510,2026-03-27 02:16:00,CUST-0026,P004,Gaming,5,7436.06,0.0,GCash,Completed,37180.3,0.0,37180.3
ORD-00511,2026-03-27 20:15:00,CUST-0026,P005,Office Supplies,5,1279.68,0.0,GCash,Pending,6398.4,0.0,6398.4
ORD-00512,2026-02-27 10:39:00,CUST-0169,P005,Office Supplies,5,2497.83,0.1,GCash,Completed,12489.15,1248.91,11240.24
ORD-00513,2026-02-24 05:00:00,CUST-0081,P004,Gaming,2,10754.94,0.15,Maya,Completed,21509.88,3226.48,18283.4
ORD-00514,2026-02-16 04:43:00,CUST-0188,P006,Smart Devices,4,7077.01,0.0,GCash,Pending,28308.04,0.0,28308.04
ORD-00515,2026-03-12 03:11:00,CUST-0166,P002,Mobile Accessories,3,12916.03,0.0,Bank Transfer,Completed,38748.09,0.0,38748.09
ORD-00516,2026-02-03 23:56:00,CUST-0161,P002,Mobile Accessories,1,13408.55,0.1,Credit Card,Cancelled,13408.55,1340.86,12067.69
ORD-00517,2026-03-16 12:49:00,CUST-0152,P004,Gaming,1,8386.01,0.1,Bank Transfer,Pending,8386.01,838.6,7547.41
ORD-00518,2026-03-25 04:23:00,CUST-0101,P004,Gaming,5,11065.1,0.0,Debit Card,Pending,55325.5,0.0,55325.5
ORD-00519,2026-03-06 16:05:00,CUST-0102,P006,Smart Devices,5,406.23,0.0,Bank Transfer,Completed,2031.15,0.0,2031.15
ORD-00520,2026-03-07 04:28:00,CUST-0041,P003,Home Appliances,5,14243.5,0.15,Debit Card,Pending,71217.5,10682.62,60534.88
ORD-00521,2026-02-15 01:14:00,CUST-0195,P008,Wearables,2,1177.2,0.0,Debit Card,Completed,2354.4,0.0,2354.4
ORD-00522,2026-03-27 06:33:00,CUST-0233,P006,Smart Devices,4,7177.69,0.05,Credit Card,Completed,28710.76,1435.54,27275.22
ORD-00523,2026-03-25 10:06:00,CUST-0181,P005,Office Supplies,3,8784.81,0.1,Debit Card,Pending,26354.43,2635.44,23718.99
ORD-00524,2026-03-25 12:23:00,CUST-0151,P002,Mobile Accessories,5,3960.9,0.0,Bank Transfer,Pending,19804.5,0.0,19804.5
ORD-00525,2026-02-15 11:31:00,CUST-0203,P008,Wearables,5,347.32,0.0,Maya,Completed,1736.6,0.0,1736.6
ORD-00526,2026-01-30 02:32:00,CUST-0165,P005,Office Supplies,2,2466.05,0.0,GCash,Cancelled,4932.1,0.0,4932.1
ORD-00527,2026-01-16 21:14:00,CUST-0107,P006,Smart Devices,1,7352.37,0.05,Maya,Completed,7352.37,367.62,6984.75
ORD-00528,2026-03-17 05:41:00,CUST-0214,P007,Audio,1,3844.14,0.0,Bank Transfer,Cancelled,3844.14,0.0,3844.14
ORD-00529,2026-01-21 04:40:00,CUST-0132,P001,Laptop Accessories,5,2416.26,0.0,GCash,Completed,12081.3,0.0,12081.3
ORD-00530,2026-03-08 12:38:00,CUST-0249,P001,Laptop Accessories,3,14221.99,0.0,Maya,Cancelled,42665.97,0.0,42665.97
ORD-00531,2026-03-02 15:10:00,CUST-0057,P007,Audio,5,2355.0,0.1,Debit Card,Cancelled,11775.0,1177.5,10597.5
ORD-00532,2026-03-26 16:16:00,CUST-0043,P006,Smart Devices,4,9048.87,0.0,Debit Card,Pending,36195.48,0.0,36195.48
ORD-00533,2026-02-19 04:06:00,CUST-0005,P004,Gaming,5,12928.98,0.1,Maya,Completed,64644.9,6464.49,58180.41
ORD-00534,2026-03-19 03:11:00,CUST-0122,P001,Laptop Accessories,5,7674.11,0.0,Credit Card,Pending,38370.55,0.0,38370.55
ORD-00535,2026-03-26 04:57:00,CUST-0155,P001,Laptop Accessories,4,7950.15,0.0,Credit Card,Cancelled,31800.6,0.0,31800.6
ORD-00536,2026-02-24 07:51:00,CUST-0124,P007,Audio,3,8938.46,0.15,Bank Transfer,Completed,26815.38,4022.31,22793.07
ORD-00537,2026-02-24 04:16:00,CUST-0123,P004,Gaming,1,4428.18,0.1,Maya,Completed,4428.18,442.82,3985.36
ORD-00538,2026-01-25 00:45:00,CUST-0191,P001,Laptop Accessories,5,7957.47,0.1,Credit Card,Pending,39787.35,3978.74,35808.61
ORD-00539,2026-03-25 06:44:00,CUST-0206,P006,Smart Devices,4,5593.48,0.0,Maya,Cancelled,22373.92,0.0,22373.92
ORD-00540,2026-02-02 08:54:00,CUST-0138,P007,Audio,5,5643.25,0.0,Maya,Completed,28216.25,0.0,28216.25
ORD-00541,2026-02-22 17:50:00,CUST-0143,P008,Wearables,2,5710.64,0.1,Maya,Completed,11421.28,1142.13,10279.15
ORD-00542,2026-02-09 18:22:00,CUST-0199,P007,Audio,2,12861.23,0.15,Credit Card,Completed,25722.46,3858.37,21864.09
ORD-00543,2026-02-27 22:10:00,CUST-0026,P004,Gaming,5,6158.27,0.0,Bank Transfer,Cancelled,30791.35,0.0,30791.35
ORD-00544,2026-03-31 21:45:00,CUST-0014,P003,Home Appliances,4,14477.41,0.0,Credit Card,Completed,57909.64,0.0,57909.64
ORD-00545,2026-03-02 19:27:00,CUST-0023,P002,Mobile Accessories,3,3521.11,0.0,Bank Transfer,Completed,10563.33,0.0,10563.33
ORD-00546,2026-02-19 12:39:00,CUST-0168,P005,Office Supplies,5,1097.58,0.0,Maya,Pending,5487.9,0.0,5487.9
ORD-00547,2026-01-02 06:54:00,CUST-0169,P005,Office Supplies,2,745.74,0.1,Bank Transfer,Cancelled,1491.48,149.15,1342.33
ORD-00548,2026-03-31 07:39:00,CUST-0044,P001,Laptop Accessories,3,3779.04,0.0,Debit Card,Completed,11337.12,0.0,11337.12
ORD-00549,2026-02-05 12:22:00,CUST-0172,P007,Audio,4,8894.68,0.1,Credit Card,Completed,35578.72,3557.87,32020.85
ORD-00550,2026-01-12 17:18:00,CUST-0186,P006,Smart Devices,3,14458.49,0.0,Debit Card,Cancelled,43375.47,0.0,43375.47
ORD-00551,2026-01-25 14:59:00,CUST-0104,P001,Laptop Accessories,3,2831.76,0.1,Credit Card,Cancelled,8495.28,849.53,7645.75
ORD-00552,2026-01-10 16:18:00,CUST-0088,P002,Mobile Accessories,5,14361.46,0.1,Bank Transfer,Completed,71807.3,7180.73,64626.57
ORD-00553,2026-03-30 14:24:00,CUST-0145,P008,Wearables,2,11422.73,0.05,Maya,Cancelled,22845.46,1142.27,21703.19
ORD-00554,2026-01-04 15:07:00,CUST-0067,P002,Mobile Accessories,4,9596.51,0.0,Debit Card,Completed,38386.04,0.0,38386.04
ORD-00555,2026-02-22 11:33:00,CUST-0138,P001,Laptop Accessories,3,3911.8,0.0,Maya,Completed,11735.4,0.0,11735.4
ORD-00556,2026-01-10 17:59:00,CUST-0046,P008,Wearables,3,5464.68,0.1,GCash,Completed,16394.04,1639.4,14754.64
ORD-00557,2026-03-29 06:31:00,CUST-0189,P004,Gaming,2,11097.58,0.0,Debit Card,Completed,22195.16,0.0,22195.16
ORD-00558,2026-01-26 07:53:00,CUST-0159,P006,Smart Devices,2,11739.34,0.0,Credit Card,Pending,23478.68,0.0,23478.68
ORD-00559,2026-03-20 00:48:00,CUST-0220,P001,Laptop Accessories,4,5725.15,0.0,Maya,Cancelled,22900.6,0.0,22900.6
ORD-00560,2026-02-05 15:11:00,CUST-0196,P005,Office Supplies,4,3525.87,0.1,Debit Card,Completed,14103.48,1410.35,12693.13
ORD-00561,2026-03-09 13:30:00,CUST-0241,P001,Laptop Accessories,5,5372.51,0.15,Debit Card,Pending,26862.55,4029.38,22833.17
ORD-00562,2026-01-16 22:33:00,CUST-0118,P006,Smart Devices,1,424.34,0.0,Maya,Cancelled,424.34,0.0,424.34
ORD-00563,2026-01-13 10:23:00,CUST-0157,P005,Office Supplies,2,8341.31,0.0,GCash,Pending,16682.62,0.0,16682.62
ORD-00564,2026-03-20 10:23:00,CUST-0048,P008,Wearables,4,3355.35,0.15,GCash,Completed,13421.4,2013.21,11408.19
ORD-00565,2026-02-21 08:28:00,CUST-0047,P003,Home Appliances,5,10368.68,0.0,GCash,Completed,51843.4,0.0,51843.4
ORD-00566,2026-03-13 13:54:00,CUST-0098,P004,Gaming,2,12050.55,0.15,Debit Card,Pending,24101.1,3615.16,20485.94
ORD-00567,2026-01-02 05:26:00,CUST-0128,P003,Home Appliances,5,8126.24,0.0,Maya,Completed,40631.2,0.0,40631.2
ORD-00568,2026-02-02 17:54:00,CUST-0146,P001,Laptop Accessories,4,1709.88,0.0,Credit Card,Completed,6839.52,0.0,6839.52
ORD-00569,2026-02-02 15:53:00,CUST-0162,P002,Mobile Accessories,4,11232.75,0.0,GCash,Completed,44931.0,0.0,44931.0
ORD-00570,2026-03-13 17:59:00,CUST-0208,P005,Office Supplies,3,542.57,0.0,GCash,Cancelled,1627.71,0.0,1627.71
ORD-00571,2026-01-26 18:36:00,CUST-0167,P003,Home Appliances,3,5487.86,0.15,Bank Transfer,Pending,16463.58,2469.54,13994.04
ORD-00572,2026-02-27 02:24:00,CUST-0158,P005,Office Supplies,4,9567.75,0.0,Debit Card,Completed,38271.0,0.0,38271.0
ORD-00573,2026-02-23 20:39:00,CUST-0147,P007,Audio,1,1416.9,0.0,Debit Card,Completed,1416.9,0.0,1416.9
ORD-00574,2026-02-10 20:18:00,CUST-0182,P005,Office Supplies,5,9758.5,0.0,Maya,Completed,48792.5,0.0,48792.5
ORD-00575,2026-03-17 16:28:00,CUST-0106,P003,Home Appliances,2,12849.62,0.0,Debit Card,Completed,25699.24,0.0,25699.24
ORD-00576,2026-03-31 23:05:00,CUST-0054,P003,Home Appliances,4,1769.39,0.0,Maya,Cancelled,7077.56,0.0,7077.56
ORD-00577,2026-01-07 00:49:00,CUST-0102,P002,Mobile Accessories,1,4121.17,0.0,Credit Card,Pending,4121.17,0.0,4121.17
ORD-00578,2026-02-09 07:15:00,CUST-0189,P005,Office Supplies,4,9490.59,0.0,Bank Transfer,Completed,37962.36,0.0,37962.36
ORD-00579,2026-01-04 01:42:00,CUST-0092,P006,Smart Devices,4,7141.1,0.1,GCash,Cancelled,28564.4,2856.44,25707.96
ORD-00580,2026-02-26 04:44:00,CUST-0139,P003,Home Appliances,5,9064.37,0.15,Bank Transfer,Pending,45321.85,6798.28,38523.57
